date;marketPrice
2020-05-15;4.58796
2020-05-14;4.59272
2020-05-13;4.60804
2020-05-12;4.6165
2020-05-11;4.61461
2020-05-10;4.60622
2020-05-09;4.60649
2020-05-08;4.60675
2020-05-07;4.59803
2020-05-06;4.59678
2020-05-05;4.58567
2020-05-04;4.58884
2020-05-03;4.59607
2020-05-02;4.59634
2020-05-01;4.5966
2020-04-30;4.60796
2020-04-29;4.59744
2020-04-28;4.58331
2020-04-27;4.55998
2020-04-26;4.55328
2020-04-25;4.55355
2020-04-24;4.55382
2020-04-23;4.54699
2020-04-22;4.52865
2020-04-21;4.54126
2020-04-20;4.5571
2020-04-19;4.54059
2020-04-18;4.54086
2020-04-17;4.54112
2020-04-16;4.53343
2020-04-15;4.54243
2020-04-14;4.53843
2020-04-13;4.50801
2020-04-12;4.50628
2020-04-11;4.50655
2020-04-10;4.50681
2020-04-09;4.50708
2020-04-08;4.48469
2020-04-07;4.46045
2020-04-06;4.41261
2020-04-05;4.39794
2020-04-04;4.3982
2020-04-03;4.39847
2020-04-02;4.39114
2020-04-01;4.41269
2020-03-30;4.4069
2020-03-29;4.41229
2020-03-28;4.41255
2020-03-27;4.41281
2020-03-26;4.35082
2020-03-25;4.32542
2020-03-23;4.25355
2020-03-22;4.28675
2020-03-21;4.28701
2020-03-20;4.28727
2020-03-19;4.27745
2020-03-18;4.34756
2020-03-17;4.38895
2020-03-16;4.45517
2020-03-15;4.49859
2020-03-14;4.49885
2020-03-13;4.49912
2020-03-12;4.58892
2020-03-11;4.63826
2020-03-10;4.64673
2020-03-09;4.72403
2020-03-08;4.79249
2020-03-07;4.79277
2020-03-06;4.79304
2020-03-05;4.82521
2020-03-04;4.83455
2020-03-03;4.82005
2020-03-02;4.81128
2020-03-01;4.83271
2020-02-29;4.83298
2020-02-28;4.83326
2020-02-27;4.87093
2020-02-26;4.89933
2020-02-25;4.91724
2020-02-24;4.92067
2020-02-23;4.96433
2020-02-22;4.92067
2020-02-21;4.9649
2020-02-20;4.97035
2020-02-19;4.96857
2020-02-18;4.96886
2020-02-17;4.9701
2020-02-16;4.96851
2020-02-15;4.96879
2020-02-14;4.96908
2020-02-13;4.96706
2020-02-12;4.96124
2020-02-11;4.9519
2020-02-10;4.94957
2020-02-09;4.95404
2020-02-08;4.9543
2020-02-07;4.95457
2020-02-06;4.94868
2020-02-05;4.94052
2020-02-04;4.9245
