date;marketPrice
2023-04-26;1.40661
2023-04-25;1.40661
2023-04-24;1.40784
2023-04-23;1.40852
2023-04-22;1.40858
2023-04-21;1.40865
2023-04-20;1.41069
2023-04-19;1.41007
2023-04-18;1.41236
2023-04-17;1.41304
2023-04-16;1.41216
2023-04-15;1.41222
2023-04-14;1.41229
2023-04-13;1.4131
2023-04-12;1.41224
2023-04-11;1.41357
2023-04-10;1.41223
2023-04-09;1.4128
2023-04-08;1.41287
2023-04-07;1.41293
2023-04-06;1.41291
2023-04-05;1.41291
2023-04-04;1.41072
2023-04-03;1.4056
2023-04-02;1.40453
2023-04-01;1.4046
2023-03-31;1.40466
2023-03-30;1.40135
2023-03-29;1.39932
2023-03-28;1.39825
2023-03-27;1.39819
2023-03-26;1.40014
2023-03-25;1.40021
2023-03-24;1.40027
2023-03-23;1.39801
2023-03-22;1.39555
2023-03-21;1.39448
2023-03-20;1.39748
2023-03-19;1.39746
2023-03-18;1.39752
2023-03-17;1.39758
2023-03-16;1.39777
2023-03-15;1.39718
2023-03-14;1.39797
2023-03-13;1.39775
2023-03-12;1.3982
2023-03-11;1.39826
2023-03-10;1.39833
2023-03-09;1.39866
2023-03-08;1.40047
2023-03-07;1.40139
2023-03-06;1.40352
2023-03-05;1.40559
2023-03-04;1.40565
2023-03-03;1.40572
2023-03-02;1.39533
2023-03-01;1.39386
2023-02-28;1.39434
2023-02-27;1.39541
2023-02-26;1.39414
2023-02-25;1.3942
2023-02-24;1.39429
2023-02-23;1.39718
2023-02-22;1.39527
2023-02-21;1.39921
2023-02-20;1.40237
2023-02-19;1.40257
2023-02-18;1.40264
2023-02-17;1.4027
2023-02-16;1.40541
2023-02-15;1.40638
2023-02-14;1.40797
2023-02-13;1.40776
2023-02-12;1.40737
2023-02-11;1.40743
2023-02-10;1.4075
2023-02-09;1.41035
2023-02-08;1.41093
2023-02-07;1.41075
2023-02-06;1.41102
2023-02-05;1.41396
2023-02-04;1.41402
2023-02-03;1.41409
2023-02-02;1.41275
2023-02-01;1.40992
2023-01-31;1.40928
2023-01-30;1.41411
2023-01-29;1.41658
2023-01-28;1.41665
2023-01-27;1.41671
2023-01-26;1.41681
2023-01-25;1.41482
2023-01-24;1.41589
2023-01-23;1.41514
2023-01-22;1.4144
2023-01-21;1.41446
2023-01-20;1.41453
2023-01-19;1.4149
2023-01-18;1.41671
2023-01-17;1.41636
2023-01-16;1.41527
2023-01-15;1.41557
2023-01-14;1.41564
2023-01-13;1.4157
2023-01-12;1.41133
2023-01-11;1.40819
2023-01-10;1.40597
2023-01-09;1.40528
2023-01-08;1.40613
2023-01-07;1.4062
2023-01-06;1.40626
2023-01-05;1.40304
2023-01-04;1.40102
2023-01-03;1.39721
2023-01-02;1.39302
2023-01-01;1.39169
2022-12-31;1.39176
2022-12-30;1.3918
2022-12-29;1.3928
2022-12-28;1.39179
2022-12-27;1.39373
2022-12-26;1.39193
2022-12-25;1.39225
2022-12-24;1.39231
2022-12-23;1.39237
2022-12-22;1.39351
2022-12-21;1.39541
2022-12-20;1.39113
2022-12-19;1.39153
2022-12-18;1.39399
2022-12-17;1.39406
2022-12-16;1.39412
2022-12-15;1.39769
2022-12-14;1.40717
2022-12-13;1.40731
2022-12-12;1.4029
2022-12-11;1.40732
2022-12-10;1.40738
2022-12-09;1.40745
2022-12-08;1.40573
2022-12-07;1.40503
2022-12-06;1.40571
2022-12-05;1.40891
2022-12-04;1.41203
2022-12-03;1.41209
2022-12-02;1.41216
2022-12-01;1.41023
2022-11-30;1.40599
2022-11-29;1.39379
2022-11-28;1.39819
2022-11-27;1.40062
2022-11-26;1.40068
2022-11-25;1.40074
2022-11-24;1.40048
2022-11-23;1.39857
2022-11-22;1.39608
2022-11-21;1.39301
2022-11-20;1.39301
2022-11-19;1.39307
2022-11-18;1.39313
2022-11-17;1.39357
2022-11-16;1.39488
2022-11-15;1.39553
2022-11-14;1.39572
2022-11-13;1.3942
2022-11-12;1.39426
2022-11-11;1.39433
2022-11-10;1.38888
2022-11-09;1.38484
2022-11-08;1.38644
2022-11-07;1.38393
2022-11-06;1.38279
2022-11-05;1.38286
2022-11-04;1.38292
2022-11-03;1.38102
2022-11-02;1.38326
2022-11-01;1.38343
2022-10-31;1.37917
2022-10-30;1.37756
2022-10-29;1.37763
2022-10-28;1.37769
2022-10-27;1.37791
2022-10-26;1.37916
2022-10-25;1.37474
2022-10-24;1.37564
2022-10-23;1.3769
2022-10-22;1.37696
2022-10-21;1.37702
2022-10-20;1.3775
2022-10-19;1.37811
2022-10-18;1.37586
2022-10-17;1.37631
2022-10-16;1.37479
2022-10-15;1.37485
2022-10-14;1.37492
2022-10-13;1.37701
2022-10-12;1.37961
2022-10-11;1.38058
2022-10-10;1.38486
2022-10-09;1.3924
2022-10-08;1.39247
2022-10-07;1.39253
2022-10-06;1.3928
2022-10-05;1.39319
2022-10-04;1.39242
2022-10-03;1.38385
2022-10-02;1.38164
2022-10-01;1.3817
2022-09-30;1.38176
2022-09-29;1.38271
2022-09-28;1.38639
2022-09-27;1.38459
2022-09-26;1.38858
2022-09-25;1.39298
2022-09-24;1.39304
2022-09-23;1.3931
2022-09-22;1.40051
2022-09-21;1.40257
2022-09-20;1.40078
2022-09-19;1.40164
2022-09-18;1.40256
2022-09-17;1.40263
2022-09-16;1.40269
2022-09-15;1.40768
2022-09-14;1.41168
2022-09-13;1.41112
2022-09-12;1.41327
2022-09-11;1.41212
2022-09-10;1.41218
2022-09-09;1.41225
2022-09-08;1.41014
2022-09-07;1.40826
2022-09-06;1.41129
2022-09-05;1.41425
2022-09-04;1.41017
2022-09-03;1.41024
2022-09-02;1.4103
2022-09-01;1.41091
2022-08-31;1.41651
2022-08-30;1.42045
2022-08-29;1.42641
2022-08-28;1.43046
2022-08-27;1.43052
2022-08-26;1.43054
2022-08-25;1.43294
2022-08-24;1.42991
2022-08-23;1.42874
2022-08-22;1.42994
2022-08-21;1.42875
2022-08-20;1.42882
2022-08-19;1.42888
2022-08-18;1.42998
2022-08-17;1.43062
2022-08-16;1.43105
2022-08-15;1.43017
2022-08-14;1.43002
2022-08-13;1.43009
2022-08-12;1.43015
2022-08-11;1.42805
2022-08-10;1.42721
2022-08-09;1.42766
2022-08-08;1.42827
2022-08-07;1.42635
2022-08-06;1.42642
2022-08-05;1.42649
2022-08-04;1.42766
2022-08-03;1.42709
2022-08-02;1.42832
2022-08-01;1.42517
2022-07-31;1.42663
2022-07-30;1.4267
2022-07-29;1.42677
2022-07-28;1.42252
2022-07-27;1.41874
2022-07-26;1.41594
2022-07-25;1.41266
2022-07-24;1.41241
